date,AXISBANK-SBIN,SBIN-UNIONBANK,BANKBARODA-INDIANB,FEDERALBNK-CUB,BANDHANBNK-CUB,BAJAJFINSV-CHOLAFIN,CHOLAFIN-MUTHOOTFIN,ICICIPRULI-LICI,ONGC-OIL,ONGC-COALINDIA,OIL-COALINDIA,IOC-HINDPETRO,IGL-ATGL,MGL-ATGL,NTPC-TATAPOWER,POWERGRID-TORNTPOWER,ADANIGREEN-ADANIENSOL,BALKRISIND-EXIDEIND,SUNPHARMA-LUPIN,TORNTPHARM-GLENMARK,ALKEM-GRANULES,ULTRACEMCO-JKCEMENT,TATASTEEL-JINDALSTEL,HINDUNILVR-DABUR,ITC-DABUR,GODREJPROP-LODHA,LT-NCC,IRB-NBCC,HAL-MAZDOCK,HAVELLS-CROMPTON,HAVELLS-BLUESTARCO,HAVELLS-KEI,VOLTAS-BLUESTARCO,POLYCAB-KEI,SRF-ATUL,HDFCAMC-KFINTECH
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,-6.092614052605541,0.0,0.0,0.0,0.0,-0.6084181074853348,0.0,0.0,-1.7383336178541526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2812033259945679,0.0,-0.9492626063909029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,-33.79675796683739,0.0,0.0,0.0,0.0,-0.37919362936580114,0.0,0.0,-2.58053351542668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17188283465075926,0.0,5.225368696804651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,-12.57106354707912,0.0,0.0,0.0,0.0,0.4485450893028258,0.0,0.0,4.196216015114032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9248175873946991,0.0,-3.4823433435009292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,-12.690020208251326,0.0,0.0,0.0,0.0,-0.4908106750787624,0.0,0.0,1.9561666382145972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.35011545198266,0.0,0.6418886702990108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,21.53210753937981,0.0,0.0,0.0,0.0,-2.590407489761617,0.0,0.0,1.85178330203604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2967690330730761,0.0,-6.93381813071926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,3.523535924101907,0.0,0.0,0.0,0.0,-3.784780830742335,0.0,0.0,-7.188116237040276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9802493732279345,0.0,-2.4930049582430343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,2.3406178764315655,0.0,0.0,0.0,0.0,2.6766432312011545,0.0,0.0,7.8809830288960825,0.0,0.0,-0.049999999999954525,0.0,0.0,0.0,0.0,1.0138669354379886,0.0,1.5988837120558514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,10.163677599684661,0.0,0.0,0.0,0.0,0.257936006882602,0.0,0.0,2.660849650039438,0.0,0.0,-0.19299705807611645,0.0,0.0,0.0,0.0,-1.0407481196837978,0.0,4.119848442266004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,-35.94404265515175,0.0,0.0,0.0,0.0,-0.28911040963564005,0.0,0.0,0.2017833020360058,0.0,0.0,-55.202958209987855,-0.05000000000001137,0.0,0.0,0.0,-0.4125514582706842,0.0,-6.731247450617332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,-22.802279962987882,0.0,0.0,0.0,0.0,-0.20809814189834697,0.0,0.0,0.8193166467502238,0.0,0.0,43.60217304389653,-11.037279974749254,0.0,0.0,0.0,-2.1708962267753122,0.0,5.256237253087079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,70.38254288807798,0.0,0.0,0.0,0.0,0.7035626659019272,0.0,0.0,1.5068335324979216,0.0,0.0,-1.6538940540071962,-26.94378485153743,0.0,0.0,0.0,-0.07949036850786229,0.0,-1.3169192628899964,0.0,0.0,0.0,0.0,-0.05000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,50.86445801342256,0.0,0.0,-0.05000000000000071,0.0,0.48473706865499366,0.0,0.0,1.3438333617854141,0.0,0.0,82.08149735043162,-15.6713663328253,0.0,0.0,0.0,-0.833787439374106,0.0,18.481585554830996,0.0,0.0,0.0,0.0,-8.125251849558708,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,-9.942167946309269,0.0,0.0,-3.904410607436432,0.0,3.6215467393164147,0.0,0.0,4.336115554190329,0.0,0.0,35.41992230382198,1.5688306017646028,0.0,0.0,0.0,-4.482175748023849,0.0,0.0,0.0,0.0,0.0,0.0,68.02076601145359,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,-22.77300920262519,0.0,0.0,-9.079999999999973,0.0,1.4142112059649037,0.0,0.0,0.0,0.0,0.0,0.0,10.952036858838028,0.0,0.0,-0.0500000000001819,1.0885146456686527,0.0,0.0,0.0,0.0,0.0,0.0,-3.0335012330390327,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,5.5057144101853055,0.0,0.0,0.0,0.0,-1.6068842815025164,0.0,0.0,0.0,0.0,0.0,0.0,39.55387764527245,0.0,0.0,-65.39858658627782,-0.46223347401516435,0.0,0.0,0.0,0.0,0.0,0.0,-3.5882056647581066,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,23.913455091096978,0.0,0.0,-0.05000000000000071,0.0,-0.15975464525411098,0.0,0.0,0.0,0.0,0.0,0.0,-3.8344283723758963,0.0,0.0,-165.24751059733717,-1.0986954078689877,0.0,0.0,0.0,0.0,0.0,0.0,15.369934421916241,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-10,0.0,0.0,0.0,0.0,-0.05000000000001137,0.0,0.0,0.0,0.0,-2.5007009278443206,0.0,-2.167611736851086,0.0,0.0,0.0,0.0,0.0,0.0,-9.871865205048152,0.0,0.0,154.38193590205992,-0.7814276283400119,0.0,0.0,0.0,0.0,0.0,0.0,-18.245908564205365,0.0,0.0,0.0,0.0,-0.049999999999954525,0.0
2025-01-13,0.0,0.0,0.0,0.0,-15.144019264807866,0.0,0.0,0.0,0.0,4.906923471710712,0.0,-0.5121780616012899,0.0,0.0,0.0,0.0,0.0,0.0,-16.437371475204145,0.0,0.0,129.38713998243475,1.0711597858494457,0.0,0.0,0.0,0.0,0.0,0.0,37.06848983645523,0.0,0.0,0.0,0.0,90.46725828812123,0.0
2025-01-14,0.0,0.0,0.0,0.0,26.53977505822968,0.0,0.0,0.0,0.0,-1.2304529841075293,0.0,0.7862708946378092,0.0,0.0,0.0,0.0,0.0,0.0,19.907398049284666,0.0,0.0,-174.30537896910573,-0.6860459842717574,0.0,0.0,0.0,0.0,0.0,0.0,39.9996721095801,0.0,0.0,0.0,0.0,4.381007267174937,0.0
2025-01-15,0.0,0.0,0.0,0.0,3.4281729176479985,0.0,0.0,0.0,0.0,3.65459248537789,0.0,4.077129636248372,0.0,0.0,0.0,0.0,0.0,0.0,1.3138637115921483,0.0,0.0,-58.10534142326651,-0.49157573543151045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.751515396483228,0.0
2025-01-16,0.0,0.0,0.0,0.0,12.869399720840306,0.0,0.0,0.0,0.0,-1.4864258734909015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.512221153028122,0.0,0.0,-169.9228793916227,-0.07155396535895875,-0.05000000000001137,-0.05000000000000071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.91822695065139,0.0
2025-01-17,-0.04999999999999716,0.0,0.0,0.0,-2.8084679385848403,0.0,0.0,0.0,0.0,1.0227822596941394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.548804027684298,0.0,0.0,-37.37075309469583,1.2857138141700233,-8.560478794297069,1.9183940501083043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.60538827340497,0.0
2025-01-20,-13.035429107817208,0.0,0.0,0.0,4.898524895315063,0.0,0.0,0.0,0.0,-1.9396379548632297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.1074430148219,0.6043079559025557,5.301700162724046,3.1488837120559765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.238928989784654,0.0
2025-01-21,-6.012383279093569,0.0,0.0,0.0,-3.316174965105006,0.0,0.0,0.0,0.0,-0.1858819504126643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.2335375327857,-0.21721005353765577,-0.5605482487862901,2.4838181307191576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.95323278672322,0.0
2025-01-22,-3.357608803859648,0.0,0.0,0.0,-0.7500569567303046,0.0,0.0,0.0,0.0,1.2359051128418344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.60233921929466,2.9694577133990236,-11.713150583738297,-2.22793937690642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.16882484799271,0.0
2025-01-23,1.0268642553210157,0.0,0.0,0.0,-6.815108794817661,0.0,0.0,0.0,0.0,3.924298216782688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.46047089974854,1.8737983244103589,-23.734177626820838,0.474272803921167,0.0,0.0,0.0,0.0,-0.05000000000001137,0.0,0.0,0.0,0.0,-75.45013466250566,0.0
2025-01-24,-7.128804401929756,0.0,0.0,0.0,-10.32625528155745,0.0,0.0,0.0,0.0,4.620656313731956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.3684514212473,0.9475857637845166,50.09472587560731,1.8919090653595845,0.0,0.0,0.0,0.0,17.2113999329315,0.0,0.0,0.0,0.0,32.94660652577886,0.0
2025-01-27,-2.70850298587618,0.0,0.0,0.0,-10.763781200601215,-0.05000000000001137,-0.05000000000001137,0.0,0.0,1.0338469434213096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163.8791718136181,1.9112392819133532,25.535079799049072,-0.3113990083513727,0.0,0.0,0.0,0.0,13.528293102203179,0.0,0.0,0.0,0.0,27.71278751385762,0.0
2025-01-28,30.373135744679075,0.0,0.0,0.0,10.900341740381464,-3.523870111209021,63.93832824496667,0.0,0.0,0.6099322234584861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049999999999954525,0.0,0.0,0.0,-42.08224910927311,0.0,-8.666655090918539,-6.952570680101928,0.0,0.0,0.0,0.0,40.10698060671683,0.0,0.0,0.0,0.0,-32.76652661487333,0.0
2025-01-29,-7.055730523870807,0.0,0.0,-0.04999999999999716,15.963362028918027,27.159776623312382,37.02058734623046,0.0,0.0,2.1700446141122995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.372170686683148,0.0,0.0,0.0,72.92245452247334,0.0,23.274496823019035,4.230131162673445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.732446361874736,0.0
2025-01-30,0.19356089397285814,0.0,0.0,-4.6653149273392955,4.990579804588151,24.83629544812061,0.0,0.0,0.0,-3.331380404005529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.913522073612967,0.0,0.0,0.0,191.5041779899584,0.0,-46.54975690928859,-19.153984282138197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174.33899632103703,0.0
2025-01-31,-5.374153659935928,0.0,0.0,5.67318895640355,0.19565211724716391,15.379565144660091,0.0,0.0,0.0,3.742691320723406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.407605653637802,0.0,0.0,0.0,111.29034275609229,0.0,79.08150583737978,13.079393769064097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5118538468518636,0.0
2025-02-01,12.98743112104603,0.0,0.0,1.5789243196774976,-7.351226803192503,-49.1026938554312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.672698059432605,0.0,0.0,0.0,-138.75216433056084,0.0,0.0,6.9878839931001835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.279138159966351,0.0
2025-02-03,0.23530537457713763,0.0,0.0,-6.260704425360359,0.2085248953151222,25.966782560546108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.609477341676666,0.0,0.0,0.0,-75.83796599095513,0.0,0.0,-5.069489942991879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.75672681452534,0.0
2025-02-04,7.5440838762688145,0.0,0.0,-6.907082338167527,15.347220660821051,28.850198803126204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.980410828483627,0.0,0.0,0.0,-136.11113290883804,0.0,0.0,-6.5687321543219355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7161729041476974,0.0
2025-02-05,11.366421122836073,0.0,0.0,-0.9741345376446588,0.0,12.48239920836886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.14782695610347,-0.05000000000001137,0.0,0.0,-4.994708475260268,0.0,0.0,4.151075497822831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7930460533220867,0.0
2025-02-06,17.750894182016566,0.0,0.0,9.53684118228665,0.0,1.3459500989538355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.45902530789158,1.1471483976267791,0.0,0.0,126.02925925798445,0.0,0.0,-0.433101132170691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.538213484400785,0.0
2025-02-07,0.0,0.0,0.0,4.1969839762228105,0.0,-13.545611087550014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,22.884606238347715,-11.513889854579247,0.0,0.0,51.69944965284776,0.0,0.0,-13.521323229484437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.808696475313354,0.0
2025-02-10,0.0,0.0,0.0,1.9252593989396303,0.0,-18.51211801432305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.019699555060441,0.0,38.18453089938339,10.986781102526493,0.0,-0.049999999999954525,65.96648717257995,0.0,0.0,-3.2779393769064313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.090671518420095,0.0
2025-02-11,0.0,0.0,0.0,7.421810244373191,0.0,21.5851564414304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.12515764114238,0.0,0.0,18.003089044724447,0.0,109.55684095919423,-29.86891432403354,0.0,0.0,3.0848936285420336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.22797558761158,0.0
2025-02-12,0.0,0.0,0.0,0.0,0.0,-7.271528720198376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3129495858021185,0.0,0.0,20.266702242471865,0.0,89.4154067921927,152.43897924089288,0.0,0.0,-10.52056544081455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.209724385163554,0.0
2025-02-13,0.0,0.0,0.0,0.0,0.0,-28.93648079823015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000000000071,0.0,0.0,37.76030193763239,0.0,-13.11272620843556,-84.10218903592431,0.0,0.0,7.1319644491659915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.156255495756795,0.0
2025-02-14,0.0,0.0,0.0,0.0,-0.05000000000001137,-2.8934550466487963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.643339824483519,0.0,0.0,0.0,0.0,243.48349416814494,122.26299687266237,0.0,0.0,0.9566161474219825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.24009875947377,0.0
2025-02-17,0.0,0.0,0.0,0.0,0.6675259190436691,-64.25643643388867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.113148337060011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.76654036855507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.133515577984326,0.0
2025-02-18,0.0,0.0,0.0,0.0,-13.39666421595507,-8.795195245499599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0122176372273373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7455756383448033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76876560067194,0.0
2025-02-19,0.0,0.0,0.0,0.0,5.160056956730273,38.889558806897185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7157149480150053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.960999718955861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.704714074281128,0.0
2025-02-20,0.0,-0.05,0.0,-0.04999999999999716,-1.7474353653054777,11.58898930355167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8800921117945109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.94226756463388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.87811922064657,0.0
2025-02-21,0.0,-4.554257396854382,0.0,-3.8196842734374457,-11.526131130811336,-6.610070492883779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.32370332587999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.943004958243023,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.425761740207236,0.0
2025-02-24,0.0,-11.987417616716698,0.0,-7.101408850720674,-7.097049790630308,11.546781783055394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2986717976515365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7658029749458137,81.76663359296685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14726367043977,0.0
2025-02-25,0.0,2.4297622149791778,0.0,4.464258289298783,-2.907207538384455,-15.844702572801225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.406759551145425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7856514172117954,-61.06930092291441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.590923788967757,0.0
2025-02-27,0.0,-0.11100332519481526,0.0,-2.342657463669667,-1.3952899022940528,6.356788898309333,-0.05000000000001137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480029055337582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.389317990197071,-16.82500190983592,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,-78.14715414632974,0.0
2025-02-28,0.0,9.335648751348117,0.0,0.0,0.0,11.977472481388986,14.340668397059517,0.0,0.0,0.0,-0.05,0.0,-0.05,-0.05,0.0,0.14890686808146825,-0.05,0.0,0.0,0.0,-0.049999999999954525,0.0,0.0,0.0,2.6441008511265522,111.06175684185337,0.0,0.0,0.0,0.0,0.0,-12.153797234178683,0.0,0.0,0.0,0.0
2025-03-03,0.0,16.298471023337356,0.0,0.0,0.0,38.88709544340708,-7.007385947394596,0.0,0.0,0.0,12.195749471926945,0.0,22.49316317587136,163.7816514524111,0.0,0.8797939849076784,36.99501401497065,0.0,-0.05000000000001137,0.0,87.01333508384323,0.0,0.0,0.0,4.647787819172436,73.86075326220474,0.0,0.0,0.0,0.0,0.0,11.186783207151166,0.0,0.0,0.0,0.0
2025-03-04,0.0,8.93463911509889,0.0,0.0,0.0,0.0,-25.2022391108369,0.0,0.0,0.0,3.7163671654511745,0.0,2.880024520743291,18.52505156164625,0.0,1.435252070989577,-29.528729753718267,0.0,-28.77825243839402,0.0,5.014206000115337,0.0,0.0,0.0,7.494459350400813,12.41066168044813,0.0,0.0,0.0,0.0,0.0,-23.784958116840016,0.0,0.0,0.0,0.0
2025-03-05,0.0,-15.327133957639262,0.0,0.0,0.0,0.0,2.491712171536051,0.0,0.0,0.0,11.092528433060806,0.0,93.66956755306587,909.5411461939966,0.0,7.6286912711020705,39.58833834021664,-0.049999999999954525,-19.657674706116723,0.0,28.92043808390008,0.0,0.0,0.0,0.0,-7.146134467876891,0.0,0.0,0.0,0.0,0.0,56.43458086006922,0.0,0.0,0.0,0.0
2025-03-06,0.0,-0.9063162323548113,0.0,0.0,0.0,0.0,-0.557912668871495,0.0,0.0,0.0,-17.827563732536703,0.0,0.0,393.2436137544264,-0.04999999999999716,-0.3182452397981024,-26.10452139197588,64.31026250776858,33.92009193154854,0.0,10.281963500257007,0.0,0.0,0.0,0.0,24.354041056292772,0.0,0.0,0.0,0.0,0.0,5.486930260707826,0.0,0.0,0.0,0.0
2025-03-07,0.0,-2.5117229913121264,0.0,0.0,0.0,0.0,5.779513695025685,0.0,0.0,0.0,-0.12979841548781224,0.0,0.0,412.040313809046,3.2016334642128754,-3.06285021017311,-7.553228822309109,8.866329605672036,-2.860249651658023,0.0,21.661838333428932,0.0,0.0,0.0,0.0,2.5510073993202695,0.0,0.0,0.0,0.0,0.0,2.7630058353940967,0.0,0.0,0.0,0.0
2025-03-10,0.0,18.06608055101856,0.0,0.0,0.0,0.0,28.179777055763907,0.0,0.0,0.0,0.6988826585244965,0.0,0.0,-255.1614466855499,1.8569833703210747,7.100099375628957,-24.97546719491163,40.891125370037116,12.044625738059494,0.0,-87.79944200080081,0.0,0.0,0.0,0.0,12.4205830675034,0.0,0.0,0.0,0.0,0.0,-14.023272307190155,0.0,0.0,0.0,0.0
2025-03-11,0.0,-3.3173696389753786,0.0,0.0,0.0,0.0,-29.13689964242019,0.0,0.0,0.0,5.656770334475482,0.0,0.0,-17.22505156164516,-0.10423349835542695,-2.809786721073266,2.84300508561671,-30.68677928224406,53.430289297232264,0.0,-71.81182137469204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28425171769868,0.0,0.0,0.0,0.0
2025-03-12,0.0,0.3527284201917382,0.0,0.0,0.0,0.0,6.851975750098632,0.0,0.0,0.0,-8.24918934862194,0.0,0.0,5.575876547993175,3.815899880501263,0.669076564001756,10.677688950685251,23.43179870628842,0.0,0.0,-40.235219041950586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.745537941508701,0.0,0.0,0.0,0.0
2025-03-13,0.0,7.453398004883184,0.0,0.0,0.0,0.0,2.8592198040862513,0.0,0.0,0.0,11.806967605658542,0.0,0.0,75.80257808233,-7.8126329520754325,2.3952108060358057,16.797632890802333,-16.12831312355138,0.0,0.0,-13.591434167000443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.67325960100129,0.0,0.0,0.0,0.0
2025-03-17,0.0,-1.6707175624326283,0.0,0.0,0.0,0.0,10.503181844057167,0.0,0.0,0.0,-7.66908424303665,0.0,0.0,136.75701238393958,0.2421998975725046,-2.347307276131005,15.132854025636334,11.392771041183778,0.0,0.0,50.80476925084349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.359230930283957,0.0,0.0,0.0,0.0
2025-03-18,0.0,-19.652158998352434,0.0,0.0,0.0,0.0,-33.71748720647463,0.0,0.0,0.0,5.057274295756088,0.0,0.0,207.50928109638812,6.317315963900228,-1.5138898675218115,2.038270867221172,12.243631546239385,0.0,0.0,40.79202608367177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.81048705213061,0.0,0.0,0.0,0.0
2025-03-19,0.0,-3.449140608028756,0.0,0.0,0.0,0.0,11.840486740622623,0.0,0.0,0.0,-10.538781866268437,0.0,0.0,0.0,4.077566262647167,0.892336486306931,-2.0260771413890097,41.380410828483264,0.0,0.0,-0.22306779144855682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71320716996861,0.0,0.0,0.0,0.0
2025-03-20,0.0,4.872536509227075,0.0,0.0,0.0,0.0,4.33885496644325,0.0,0.0,0.0,4.4976774647805655,0.0,0.0,0.0,-1.773699982928747,1.6920746785920073,11.4543760385518,0.0,0.0,0.0,-56.602071708351104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0
2025-03-21,0.0,-14.610433903355215,0.0,0.0,0.0,-0.05000000000001137,-49.471722493485686,0.0,0.0,0.0,-12.279688996573327,0.0,0.0,0.0,-2.017083831244747,0.9223655416444672,24.879267023483635,0.0,0.0,0.0,8.352384625422928,-0.0500000000001819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000000001137,0.0,0.0,0.0,93.96070550576951,0.0,0.0
2025-03-24,0.0,-6.017469801827474,0.0,0.0,0.0,63.8253615823196,7.580253256612764,0.0,0.0,0.0,4.825657306329219,0.0,0.0,0.0,-12.641083489819835,5.1587833828965985,-0.13030782651685513,0.0,0.0,0.0,-34.425435458135325,301.8191391112923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0036542485684095,0.0,0.0,0.0,-1.882184379103819,0.0,0.0
2025-03-25,-0.05000000000001137,18.508665037986816,0.0,0.0,0.0,45.61495207803199,3.43513673243217,0.0,0.0,0.0,1.1071648768416367,0.0,0.0,0.0,-4.164416254111416,0.0,-27.957890363992306,0.0,0.0,0.0,-18.35149675041521,402.35954460638004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12619273590235,0.0,0.0,0.0,-229.5653649163587,0.0,0.0
2025-03-26,12.575199624528068,9.020337947872918,0.0,0.0,0.0,0.0,-2.759858324417337,0.0,0.0,0.0,-0.08656874996341912,0.0,0.0,0.0,10.65081673210642,0.0,-1.0467711776908573,0.0,0.0,0.0,-114.82191787557895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.840919026982647,0.0,0.0,0.0,-17.583519846229137,0.0,0.0
2025-03-27,1.1093353012726084,-14.232300827890981,0.0,0.0,0.0,0.0,0.24444790929715055,0.0,0.0,0.0,3.5173750880122725,0.0,0.0,0.0,-3.725850503601862,0.0,3.5226640254415997,0.0,0.0,0.0,80.50887875007083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.100722292730325,0.0,0.0,0.0,47.1041421249638,0.0,0.0
